,Code,Name,ABC,Trans Type,ET Begin Time,ET Complete Time,Peak Time,Trop Peak Time,Genesis Time,Peak SLP,Peak Lon,Peak Lat,Trop Peak SLP,Trop Peak Lon,Trop Peak Lat,ET Begin SLP,ET Begin Lon,ET Begin Lat,ET Complete SLP,ET Complete Lon,ET Complete Lat,Genesis SLP,Genesis Lon,Genesis Lat
516,TC197108,Rachel,C,1,1971-09-28 18:00:00,1971-09-30 00:00:00,1971-09-28 18:00:00,1971-09-28 12:00:00,1971-09-25 12:00:00,982.21,-57.8,40.41,984.66,-59.6,38.54,982.21,-57.8,40.41,1001.44,-44.75,46.25,1012.18,-60.25,29.79
517,TC197109,Savio,C,-1,,,1971-10-06 06:00:00,1971-10-06 06:00:00,1971-10-04 06:00:00,996.57,-25.11,18.44,996.57,-25.11,18.44,,,,,,,1007.49,-16.8,14.13
518,TC197201,Yoshi,C,0,1972-08-20 00:00:00,,1972-08-16 18:00:00,1972-08-16 18:00:00,1972-08-12 18:00:00,940.09,-88.17,29.06,940.09,-88.17,29.06,1008.54,-91.21,34.37,,,,1013.41,-74.47,23.96
519,TC197203,Brenda,C,0,1972-09-04 06:00:00,,1972-09-06 12:00:00,1972-09-04 00:00:00,1972-09-01 06:00:00,968.23,-46.09,41.07,983.11,-63.02,37.8,992.55,-60.74,38.01,,,,1008.42,-73.9,27.1
520,TC197204,Cole,C,-1,,,1972-09-24 00:00:00,1972-09-24 00:00:00,1972-09-19 06:00:00,986.21,-97.8,11.1,986.21,-97.8,11.1,,,,,,,1006.71,-78.97,12.34
521,TC197302,Gianna,C,2,1973-03-13 12:00:00,1973-03-13 18:00:00,1973-03-10 06:00:00,1973-03-10 06:00:00,1973-03-10 12:00:00,979.5,-48.84,30.73,979.5,-48.84,30.73,999.32,-27.83,30.55,999.49,-25.75,31.5,982.17,-49.11,31.21
522,TC197303,Inaki,C,-1,,,1973-05-17 06:00:00,1973-05-17 06:00:00,1973-05-17 06:00:00,986.81,-41.99,29.3,986.81,-41.99,29.3,,,,,,,986.81,-41.99,29.3
523,TC197304,Jaime,C,-1,,,1973-08-31 12:00:00,1973-08-31 12:00:00,1973-08-28 00:00:00,997.89,-97.57,22.5,997.89,-97.57,22.5,,,,,,,1010.35,-92.17,24.07
524,TC197305,Kelechi,C,0,1973-09-06 18:00:00,,1973-09-04 18:00:00,1973-09-04 18:00:00,1973-08-28 06:00:00,895.93,-94.31,28.41,895.93,-94.31,28.41,998.28,-87.27,38.72,,,,1006.73,-78.59,15.18
525,TC197306,Laurel,C,-1,,,1973-09-08 06:00:00,1973-09-08 06:00:00,1973-09-06 12:00:00,999.05,-65.22,38.22,999.05,-65.22,38.22,,,,,,,1011.71,-66.2,35.51
526,TC197307,Micah,C,1,1973-10-15 18:00:00,1973-10-16 06:00:00,1973-10-17 12:00:00,1973-10-14 06:00:00,1973-10-13 18:00:00,976.17,-60.5,55.75,995.2,-70.39,32.57,1000.26,-71.58,37.69,997.46,-70.19,39.44,996.73,-66.82,29.25
527,TC197308,Olivia,C,0,1973-10-26 18:00:00,,1973-10-23 00:00:00,1973-10-23 00:00:00,1973-10-17 00:00:00,947.95,-52.23,29.92,947.95,-52.23,29.92,961.02,-59.27,43.59,,,,1009.01,-40.61,27.43
528,TC197402,Seldoen,C,3,1974-07-22 18:00:00,1974-07-22 18:00:00,1974-07-20 12:00:00,1974-07-20 12:00:00,1974-07-18 00:00:00,975.88,-67.01,38.69,975.88,-67.01,38.69,1003.72,-51.32,48.77,1003.72,-51.32,48.77,1011.24,-71.39,35.93
529,TC197404,Zoe,C,-1,,,1974-09-12 00:00:00,1974-09-12 00:00:00,1974-09-08 06:00:00,978.58,-96.04,21.18,978.58,-96.04,21.18,,,,,,,1006.78,-82.44,16.24
530,TC197405,Alice,C,0,1974-10-17 00:00:00,,1974-10-17 18:00:00,1974-10-16 12:00:00,1974-10-13 06:00:00,947.58,-54.18,41.82,950.29,-60.48,30.54,955.39,-59.91,34.07,,,,997.45,-51.96,15.77
531,TC197406,Bruce,C,0,1974-11-09 18:00:00,,1974-11-07 18:00:00,1974-11-07 18:00:00,1974-11-04 18:00:00,962.05,-45.71,33.88,962.05,-45.71,33.88,967.79,-40.72,44.74,,,,983.51,-40.47,30.6
532,TC197501,Dylan,C,0,1975-03-21 00:00:00,,1975-03-17 18:00:00,1975-03-17 18:00:00,1975-03-17 06:00:00,979.81,-54.08,36.05,979.81,-54.08,36.05,1005.09,-42.34,29.17,,,,980.64,-56.79,36.97
533,TC197502,Frances,C,3,1975-07-02 18:00:00,1975-07-02 18:00:00,1975-07-03 18:00:00,1975-07-01 06:00:00,1975-06-21 18:00:00,993.85,-70.01,43.94,1002.65,-86.31,31.79,1006.1,-83.96,36.18,1006.1,-83.96,36.18,1016.37,-83.49,30.14
534,TC197503,Giovanni,C,-1,,,1975-08-14 18:00:00,1975-08-14 18:00:00,1975-08-06 06:00:00,935.83,-88.13,30.13,935.83,-88.13,30.13,,,,,,,1010.66,-51.7,15.29
535,TC197504,Ivy,C,3,1975-08-24 06:00:00,1975-08-24 06:00:00,1975-08-19 00:00:00,1975-08-19 00:00:00,1975-08-12 06:00:00,948.04,-71.84,26.64,948.04,-71.84,26.64,992.55,-64.01,48.57,992.55,-64.01,48.57,1012.19,-32.39,11.52
536,TC197505,Jack,C,1,1975-08-26 00:00:00,1975-08-26 06:00:00,1975-08-22 12:00:00,1975-08-22 12:00:00,1975-08-14 12:00:00,994.57,-66.34,26.2,994.57,-66.34,26.2,1008.73,-67.0,41.25,1006.55,-64.75,43.25,1005.99,-19.0,13.99
537,TC197507,Luigi,C,1,1975-09-22 12:00:00,1975-09-23 18:00:00,1975-09-23 06:00:00,1975-09-22 06:00:00,1975-09-17 06:00:00,990.79,-22.24,48.6,992.28,-34.74,43.75,993.05,-31.97,44.71,995.95,-14.44,49.65,1004.5,-46.49,33.02
538,TC197508,Michelle,C,0,1975-09-30 06:00:00,,1975-09-27 12:00:00,1975-09-27 12:00:00,1975-09-17 18:00:00,922.09,-61.88,23.46,922.09,-61.88,23.46,940.16,-64.84,32.41,,,,1008.16,-20.37,13.45
539,TC197509,Ollie,C,0,1975-09-25 06:00:00,,1975-09-25 12:00:00,1975-09-25 00:00:00,1975-09-19 18:00:00,952.31,-58.25,39.98,967.6,-61.96,37.44,965.79,-60.53,38.74,,,,1010.63,-72.43,37.43
540,TC197510,Rosita,C,0,1975-10-12 06:00:00,,1975-10-11 12:00:00,1975-10-11 12:00:00,1975-09-30 12:00:00,915.35,-59.39,29.99,915.35,-59.39,29.99,955.27,-56.0,35.85,,,,1008.85,-16.59,11.9
541,TC197512,Tess,C,0,1975-11-11 06:00:00,,1975-11-09 06:00:00,1975-11-09 06:00:00,1975-10-31 06:00:00,936.88,-36.61,40.51,936.88,-36.61,40.51,945.76,-27.92,43.41,,,,1012.1,-43.57,35.41
542,TC197513,Zack,C,1,1975-11-10 18:00:00,1975-11-12 06:00:00,1975-11-09 00:00:00,1975-11-09 00:00:00,1975-11-04 12:00:00,981.29,-76.09,16.58,981.29,-76.09,16.58,1000.27,-73.59,20.71,994.92,-62.32,25.6,1004.05,-79.6,9.63
543,TC197605,Grace,C,1,1976-09-05 18:00:00,1976-09-08 06:00:00,1976-09-08 06:00:00,1976-09-05 12:00:00,1976-09-01 12:00:00,982.04,-61.9,46.82,1001.8,-70.72,30.77,999.61,-69.35,31.62,982.04,-61.9,46.82,1009.89,-79.06,21.96
544,TC197606,Harrison,C,1,1976-10-08 00:00:00,1976-10-09 18:00:00,1976-10-02 12:00:00,1976-10-02 12:00:00,1976-09-26 18:00:00,935.35,-53.76,32.0,935.35,-53.76,32.0,973.96,-40.49,40.53,1003.5,-40.25,34.0,1013.57,-43.39,28.35
545,TC197607,Janet,C,-1,,,1976-10-13 06:00:00,1976-10-13 06:00:00,1976-10-11 00:00:00,970.84,-25.95,36.29,970.84,-25.95,36.29,,,,,,,988.03,-35.96,26.5
546,TC197608,Kinen,C,1,1976-11-11 00:00:00,1976-11-11 18:00:00,1976-11-11 18:00:00,1976-11-09 06:00:00,1976-11-07 18:00:00,994.94,-35.0,38.25,1003.4,-35.78,35.57,1004.8,-34.25,35.25,994.94,-35.0,38.25,1004.87,-34.78,34.89
547,TC197701,Mario,C,2,1977-03-23 12:00:00,1977-03-24 06:00:00,1977-03-21 12:00:00,1977-03-21 12:00:00,1977-03-21 18:00:00,996.28,-65.92,35.16,996.28,-65.92,35.16,996.97,-56.21,38.29,997.42,-53.39,44.11,996.8,-64.69,34.92
548,TC197702,Nicole,C,-1,,,1977-05-30 06:00:00,1977-05-30 06:00:00,1977-05-30 06:00:00,985.31,-60.67,38.91,985.31,-60.67,38.91,,,,,,,985.31,-60.67,38.91
549,TC197703,Phil,C,1,1977-09-06 06:00:00,1977-09-07 06:00:00,1977-09-06 12:00:00,1977-09-06 00:00:00,1977-08-28 00:00:00,970.48,-58.16,40.87,990.03,-61.82,37.26,985.65,-60.53,38.74,987.12,-45.98,50.32,1012.77,-54.79,23.68
550,TC197704,Song,C,0,1977-09-18 00:00:00,,1977-09-22 18:00:00,1977-09-17 18:00:00,1977-09-07 12:00:00,934.65,-27.69,51.87,949.13,-55.61,27.54,965.53,-54.44,28.32,,,,1011.01,-32.56,12.81
551,TC197705,Tony,C,1,1977-09-20 12:00:00,1977-09-22 00:00:00,1977-09-18 06:00:00,1977-09-18 06:00:00,1977-09-11 00:00:00,973.39,-48.26,19.2,973.39,-48.26,19.2,988.53,-43.62,27.46,992.07,-22.0,41.0,1006.32,-23.87,9.27
552,TC197707,Audrey,C,0,1977-10-09 00:00:00,,1977-10-11 12:00:00,1977-10-07 00:00:00,1977-10-05 18:00:00,998.62,-94.72,10.94,1004.56,-80.42,13.45,1009.06,-84.8,12.13,,,,1005.42,-80.59,13.4
553,TC197709,Christine,C,1,1977-10-28 00:00:00,1977-10-30 00:00:00,1977-10-27 12:00:00,1977-10-27 12:00:00,1977-10-23 00:00:00,947.13,-72.45,28.74,947.13,-72.45,28.74,950.47,-71.72,30.4,997.15,-56.25,38.75,1007.83,-62.67,22.15
554,TC197801,Elyse,C,0,1978-04-01 06:00:00,,1978-03-29 06:00:00,1978-03-29 06:00:00,1978-03-29 06:00:00,995.01,-46.22,36.09,995.01,-46.22,36.09,1000.54,-33.5,39.75,,,,995.01,-46.22,36.09
555,TC197802,Geoffrey,C,0,1978-09-05 06:00:00,,1978-09-04 00:00:00,1978-09-04 00:00:00,1978-08-28 12:00:00,927.35,-53.98,31.9,927.35,-53.98,31.9,940.86,-50.79,37.33,,,,1004.84,-34.74,14.49
556,TC197803,Hope,C,0,1978-09-25 06:00:00,,1978-09-22 00:00:00,1978-09-22 00:00:00,1978-09-14 00:00:00,907.52,-94.32,25.93,907.52,-94.32,25.93,995.97,-97.02,33.18,,,,1005.06,-72.77,16.22
557,TC197804,Jacob,C,0,1978-09-20 06:00:00,,1978-09-21 06:00:00,1978-09-19 18:00:00,1978-09-16 06:00:00,950.84,-39.92,41.96,987.72,-54.52,28.9,986.05,-52.25,31.58,,,,1001.27,-52.46,15.52
558,TC197805,Katrina,C,-1,,,1978-09-22 12:00:00,1978-09-22 12:00:00,1978-09-20 18:00:00,995.51,-87.72,29.19,995.51,-87.72,29.19,,,,,,,1001.14,-83.06,19.97
559,TC197806,Luke,C,2,1978-09-29 06:00:00,1978-09-29 18:00:00,1978-09-29 18:00:00,1978-09-25 18:00:00,1978-09-23 18:00:00,995.11,-29.5,47.25,995.36,-47.96,25.12,995.39,-37.75,41.5,995.11,-29.5,47.25,1004.2,-39.25,23.77
560,TC197807,Maho,C,1,1978-10-09 00:00:00,1978-10-12 00:00:00,1978-10-08 00:00:00,1978-10-08 00:00:00,1978-09-27 18:00:00,887.03,-82.97,18.23,887.03,-82.97,18.23,919.28,-81.29,23.24,985.49,-66.29,39.47,1006.82,-26.76,11.37
561,TC197808,Nicholas,C,-1,,,1978-10-27 12:00:00,1978-10-27 12:00:00,1978-10-25 06:00:00,997.34,-67.38,28.27,997.34,-67.38,28.27,,,,,,,1009.67,-66.91,30.35
562,TC197809,Peach,C,1,1978-11-04 06:00:00,1978-11-04 18:00:00,1978-11-01 06:00:00,1978-11-01 06:00:00,1978-10-29 18:00:00,954.8,-89.25,28.02,954.8,-89.25,28.02,999.96,-90.85,38.5,1001.23,-87.87,42.12,998.49,-78.97,27.2
563,TC197901,Tiffany,C,0,1979-01-14 06:00:00,,1979-01-12 00:00:00,1979-01-12 00:00:00,1979-01-12 00:00:00,982.14,-46.45,32.46,982.14,-46.45,32.46,993.71,-33.58,38.99,,,,982.14,-46.45,32.46
564,TC197902,Victor,C,1,1979-04-12 18:00:00,1979-04-13 18:00:00,1979-04-11 18:00:00,1979-04-11 18:00:00,1979-04-05 18:00:00,992.68,-48.85,42.02,992.68,-48.85,42.02,997.96,-48.64,47.58,1011.86,-55.5,52.0,999.59,-40.93,31.01
565,TC197903,Andy,C,-1,,,1979-05-11 00:00:00,1979-05-11 00:00:00,1979-05-08 12:00:00,993.36,-81.44,22.19,993.36,-81.44,22.19,,,,,,,1004.59,-80.83,14.38
566,TC197905,Charlie,C,1,1979-06-10 00:00:00,1979-06-11 06:00:00,1979-06-10 06:00:00,1979-06-09 18:00:00,1979-06-07 12:00:00,988.9,-43.46,29.55,995.09,-50.42,28.43,992.16,-47.17,28.95,996.33,-32.65,34.37,1006.2,-67.4,23.55
567,TC197906,Dorcas,C,1,1979-08-26 18:00:00,1979-08-28 12:00:00,1979-08-26 00:00:00,1979-08-26 00:00:00,1979-08-17 12:00:00,915.16,-86.24,29.79,915.16,-86.24,29.79,990.73,-83.27,34.1,997.73,-76.68,46.92,1011.11,-36.68,10.56
568,TC197907,Erik,C,2,1979-08-27 06:00:00,1979-08-27 12:00:00,1979-08-24 12:00:00,1979-08-24 12:00:00,1979-08-22 18:00:00,998.86,-47.11,40.54,998.86,-47.11,40.54,1010.22,-28.25,40.75,1010.42,-27.0,41.0,1014.07,-60.97,35.53
569,TC197908,Gloria,C,1,1979-08-28 12:00:00,1979-08-31 00:00:00,1979-08-28 12:00:00,1979-08-27 18:00:00,1979-08-23 12:00:00,986.93,-59.21,39.81,987.62,-66.77,35.85,986.93,-59.21,39.81,1008.48,-41.13,35.37,1008.05,-59.66,21.82
570,TC197909,Hubert,C,1,1979-09-14 12:00:00,1979-09-15 18:00:00,1979-09-08 00:00:00,1979-09-08 00:00:00,1979-09-01 00:00:00,909.69,-66.31,21.56,909.69,-66.31,21.56,986.99,-77.19,45.61,989.64,-65.06,50.14,1009.03,-27.28,13.87
571,TC197910,Josie,C,-1,,,1979-09-04 12:00:00,1979-09-04 12:00:00,1979-09-02 18:00:00,995.66,-90.28,28.35,995.66,-90.28,28.35,,,,,,,1013.61,-83.87,25.89
572,TC197911,Keith,C,0,1979-09-17 06:00:00,,1979-09-14 00:00:00,1979-09-14 00:00:00,1979-09-04 12:00:00,924.73,-63.53,20.17,924.73,-63.53,20.17,931.31,-72.04,32.98,,,,1009.32,-30.11,14.82
573,TC197912,Lily,C,1,1979-09-11 18:00:00,1979-09-15 00:00:00,1979-09-15 00:00:00,1979-09-11 06:00:00,1979-09-09 12:00:00,976.63,-19.59,42.45,997.99,-38.5,26.18,993.34,-37.95,27.58,976.63,-19.59,42.45,1001.43,-36.75,24.68
574,TC197913,Marco,C,0,1979-09-14 12:00:00,,1979-09-12 18:00:00,1979-09-12 18:00:00,1979-09-10 18:00:00,989.48,-96.24,21.42,989.48,-96.24,21.42,1004.67,-97.62,21.11,,,,1009.01,-94.14,20.01
575,TC197914,Noelle,C,1,1979-10-08 12:00:00,1979-10-10 12:00:00,1979-10-10 06:00:00,1979-10-08 06:00:00,1979-10-02 00:00:00,936.37,-67.02,42.07,984.69,-72.58,28.91,978.38,-71.91,30.28,949.84,-65.02,43.94,1004.43,-77.98,13.13
576,TC197917,Thomas,C,1,1979-12-05 06:00:00,1979-12-05 18:00:00,1979-12-06 06:00:00,1979-12-02 18:00:00,1979-12-01 18:00:00,987.33,-17.75,44.0,989.91,-42.79,37.18,991.21,-33.84,44.1,992.05,-28.1,43.87,997.0,-37.74,36.54
577,TC198001,Ana,C,1,1980-02-14 06:00:00,1980-02-14 12:00:00,1980-02-12 06:00:00,1980-02-12 06:00:00,1980-02-12 00:00:00,978.37,-21.21,33.79,978.37,-21.21,33.79,984.78,-15.1,46.07,987.27,-14.25,45.25,981.4,-24.64,31.98
578,TC198003,Cissy,C,-1,,,1980-03-07 18:00:00,1980-03-07 18:00:00,1980-03-08 00:00:00,986.66,-26.74,43.07,986.66,-26.74,43.07,,,,,,,988.51,-25.16,42.89
579,TC198004,Dominic,C,0,1980-06-18 00:00:00,,1980-06-15 12:00:00,1980-06-15 12:00:00,1980-06-09 12:00:00,969.63,-72.24,36.35,969.63,-72.24,36.35,997.04,-50.75,52.5,,,,1005.76,-81.66,14.23
580,TC198006,Gabriel,C,0,1980-08-23 12:00:00,,1980-08-19 18:00:00,1980-08-19 18:00:00,1980-08-11 12:00:00,877.57,-79.15,25.85,877.57,-79.15,25.85,986.77,-87.3,37.3,,,,1010.78,-35.73,12.88
581,TC198007,Helena,C,0,1980-08-23 00:00:00,,1980-08-25 12:00:00,1980-08-22 12:00:00,1980-08-21 00:00:00,978.51,-45.84,41.92,998.43,-61.13,31.09,1005.13,-58.54,32.76,,,,1010.21,-59.85,24.31
582,TC198010,Lomy,C,-1,,,1980-09-08 12:00:00,1980-09-08 12:00:00,1980-09-08 06:00:00,996.88,-52.05,37.68,996.88,-52.05,37.68,,,,,,,998.55,-52.72,38.24
583,TC198011,Mandy,C,2,1980-10-12 00:00:00,1980-10-13 06:00:00,1980-10-09 06:00:00,1980-10-09 06:00:00,1980-10-02 00:00:00,886.74,-86.43,22.69,886.74,-86.43,22.69,989.57,-87.94,33.76,994.8,-84.1,42.43,1006.57,-66.77,13.73
584,TC198012,Nathan,C,1,1980-10-20 18:00:00,1980-10-21 06:00:00,1980-10-15 18:00:00,1980-10-15 18:00:00,1980-10-03 12:00:00,953.9,-64.61,34.07,953.9,-64.61,34.07,991.25,-58.7,35.26,990.79,-55.44,35.01,1006.39,-14.4,11.59
585,TC198013,Queenie,C,0,1980-10-17 12:00:00,,1980-10-18 18:00:00,1980-10-17 06:00:00,1980-10-10 18:00:00,967.55,-19.65,39.93,987.82,-41.44,32.61,986.35,-38.53,33.1,,,,1006.22,-72.37,22.42
586,TC198014,Samuel,C,-1,,,1980-10-13 12:00:00,1980-10-13 12:00:00,1980-10-12 00:00:00,985.32,-56.23,22.97,985.32,-56.23,22.97,,,,,,,1004.23,-61.51,16.52
587,TC198101,Tatiana,C,0,1981-03-11 00:00:00,,1981-03-08 18:00:00,1981-03-08 18:00:00,1981-03-07 18:00:00,996.38,-44.76,37.57,996.38,-44.76,37.57,1002.35,-45.34,34.01,,,,996.55,-47.44,36.91
588,TC198104,Bella,C,-1,,,1981-08-22 18:00:00,1981-08-22 18:00:00,1981-08-21 12:00:00,998.61,-22.01,20.53,998.61,-22.01,20.53,,,,,,,1000.75,-14.87,18.97
589,TC198105,Carson,C,1,1981-09-23 12:00:00,1981-09-24 06:00:00,1981-09-22 18:00:00,1981-09-22 18:00:00,1981-09-09 12:00:00,984.54,-66.12,35.05,984.54,-66.12,35.05,986.74,-61.96,41.81,1004.68,-53.25,48.25,1010.73,-32.56,11.23
590,TC198107,Erling,C,1,1981-10-14 18:00:00,1981-10-15 00:00:00,1981-10-12 00:00:00,1981-10-12 00:00:00,1981-10-07 18:00:00,975.26,-59.43,39.71,975.26,-59.43,39.71,1014.22,-56.75,43.25,1016.21,-55.5,43.0,1000.81,-68.62,33.89
591,TC198201,Greta,C,-1,,,1982-02-01 06:00:00,1982-02-01 06:00:00,1982-02-01 00:00:00,982.68,-61.13,34.34,982.68,-61.13,34.34,,,,,,,985.89,-61.83,33.11
592,TC198203,Julie,C,0,1982-03-15 00:00:00,,1982-03-10 18:00:00,1982-03-10 18:00:00,1982-03-08 18:00:00,973.58,-23.35,40.47,973.58,-23.35,40.47,1011.97,-11.5,44.75,,,,999.5,-35.32,26.5
593,TC198205,Laura,C,0,1982-09-29 00:00:00,,1982-09-27 00:00:00,1982-09-27 00:00:00,1982-09-13 00:00:00,908.87,-89.56,26.42,908.87,-89.56,26.42,983.6,-90.09,31.12,,,,1010.34,-37.15,11.04
594,TC198206,Manuel,C,0,1982-09-19 00:00:00,,1982-09-14 00:00:00,1982-09-14 00:00:00,1982-09-13 00:00:00,984.57,-62.86,37.24,984.57,-62.86,37.24,994.77,-50.65,42.6,,,,1002.02,-69.97,35.86
595,TC198208,Rocco,C,1,1982-10-18 18:00:00,1982-10-20 06:00:00,1982-10-19 12:00:00,1982-10-18 12:00:00,1982-10-14 18:00:00,955.72,-54.16,42.2,973.74,-62.66,37.73,969.23,-61.11,38.47,974.31,-40.1,49.25,1012.74,-61.03,37.01
596,TC198210,Timothy,C,1,1982-11-11 12:00:00,1982-11-12 06:00:00,1982-11-06 00:00:00,1982-11-06 00:00:00,1982-10-30 18:00:00,972.12,-78.59,17.8,972.12,-78.59,17.8,997.51,-65.28,25.69,998.19,-61.75,27.25,1006.29,-77.15,8.57
597,TC198211,Wendy,C,0,1982-11-14 00:00:00,,1982-11-15 18:00:00,1982-11-10 06:00:00,1982-11-02 06:00:00,938.78,-15.44,50.13,951.01,-46.3,29.07,979.26,-31.41,36.8,,,,1008.21,-61.44,34.45
598,TC198305,Gregory,C,0,1983-08-14 00:00:00,,1983-08-12 18:00:00,1983-08-12 18:00:00,1983-08-07 00:00:00,913.17,-74.27,25.93,913.17,-74.27,25.93,928.97,-75.09,33.55,,,,1009.47,-38.5,15.3
599,TC198307,Joshua,C,1,1983-08-26 12:00:00,1983-08-27 18:00:00,1983-08-26 18:00:00,1983-08-26 06:00:00,1983-08-21 12:00:00,975.36,-62.95,40.72,975.69,-67.22,37.67,976.14,-65.2,39.13,990.92,-58.8,46.99,1011.18,-77.89,25.86
600,TC198308,Kelly,C,0,1983-09-03 06:00:00,,1983-08-29 18:00:00,1983-08-29 18:00:00,1983-08-21 18:00:00,915.9,-55.13,29.46,915.9,-55.13,29.46,953.48,-45.73,41.74,,,,1007.06,-26.09,13.59
601,TC198309,Luca,C,0,1983-09-23 18:00:00,,1983-09-23 18:00:00,1983-09-23 12:00:00,1983-09-14 06:00:00,942.17,-48.44,39.76,943.83,-49.45,37.59,942.17,-48.44,39.76,,,,996.76,-16.35,11.68
602,TC198310,Mary,C,1,1983-09-28 00:00:00,1983-09-28 12:00:00,1983-09-22 00:00:00,1983-09-22 00:00:00,1983-09-19 00:00:00,948.18,-69.68,15.38,948.18,-69.68,15.38,1010.38,-80.27,31.49,1007.86,-77.95,33.74,1001.85,-57.68,13.47
603,TC198311,Nabil,C,0,1983-09-24 06:00:00,,1983-09-23 18:00:00,1983-09-23 18:00:00,1983-09-21 18:00:00,994.58,-93.04,27.32,994.58,-93.04,27.32,999.99,-91.68,27.69,,,,1007.77,-93.43,19.77
604,TC198312,Rosalina,C,0,1983-10-11 00:00:00,,1983-10-12 00:00:00,1983-10-10 18:00:00,1983-10-05 00:00:00,947.69,-43.73,44.24,956.75,-55.75,39.93,953.03,-54.06,40.58,,,,1003.56,-66.22,26.03
605,TC198313,Skyler,C,-1,,,1983-11-16 18:00:00,1983-11-16 18:00:00,1983-11-16 00:00:00,962.36,-59.35,40.37,962.36,-59.35,40.37,,,,,,,971.6,-65.57,37.47
606,TC198314,Tracy,C,0,1983-11-22 06:00:00,,1983-11-25 06:00:00,1983-11-21 06:00:00,1983-11-19 18:00:00,953.02,-35.78,51.84,958.11,-54.3,42.38,967.93,-48.02,42.85,,,,968.57,-68.29,38.91
607,TC198401,Wilson,C,0,1984-01-18 06:00:00,,1984-01-17 18:00:00,1984-01-17 18:00:00,1984-01-16 00:00:00,977.02,-52.21,41.71,977.02,-52.21,41.71,985.6,-50.44,44.7,,,,981.53,-61.46,36.8
608,TC198402,Alberto,C,-1,,,1984-01-20 18:00:00,1984-01-20 18:00:00,1984-01-20 06:00:00,972.39,-62.88,37.63,972.39,-62.88,37.63,,,,,,,974.35,-64.91,37.49
609,TC198403,Blaise,C,-1,,,1984-01-29 18:00:00,1984-01-29 18:00:00,1984-01-28 12:00:00,951.72,-47.96,41.86,951.72,-47.96,41.86,,,,,,,974.99,-63.28,36.79
610,TC198404,Carlos,C,-1,,,1984-05-25 12:00:00,1984-05-25 12:00:00,1984-05-18 06:00:00,956.81,-86.4,29.65,956.81,-86.4,29.65,,,,,,,1006.93,-84.52,16.96
611,TC198407,Gwyneth,C,-1,,,1984-08-27 12:00:00,1984-08-27 12:00:00,1984-08-23 12:00:00,935.8,-90.5,28.59,935.8,-90.5,28.59,,,,,,,1007.71,-72.77,21.26
612,TC198409,Jessica,C,-1,,,1984-09-13 18:00:00,1984-09-13 18:00:00,1984-09-09 18:00:00,987.01,-72.72,17.13,987.01,-72.72,17.13,,,,,,,1009.95,-49.36,11.08
613,TC198410,Kyle,C,0,1984-09-24 12:00:00,,1984-09-24 06:00:00,1984-09-24 06:00:00,1984-09-17 18:00:00,942.58,-45.31,32.65,942.58,-45.31,32.65,949.81,-44.61,34.48,,,,1007.91,-18.53,15.39
614,TC198411,Lorraine,C,-1,,,1984-10-06 06:00:00,1984-10-06 06:00:00,1984-10-03 18:00:00,997.3,-21.47,17.36,997.3,-21.47,17.36,,,,,,,1008.29,-16.08,13.7
615,TC198412,Manfred,C,-1,,,1984-10-15 18:00:00,1984-10-15 18:00:00,1984-10-11 00:00:00,945.83,-45.86,30.04,945.83,-45.86,30.04,,,,,,,1012.16,-34.0,27.69
616,TC198413,Oxlip,C,1,1984-10-27 18:00:00,1984-11-01 00:00:00,1984-10-26 18:00:00,1984-10-26 18:00:00,1984-10-18 12:00:00,924.72,-66.6,23.39,924.72,-66.6,23.39,945.71,-65.35,24.37,973.36,-39.69,46.23,1006.28,-28.09,8.93
617,TC198502,Travis,C,-1,,,1985-08-05 18:00:00,1985-08-05 18:00:00,1985-08-03 00:00:00,977.5,-86.36,27.65,977.5,-86.36,27.65,,,,,,,1010.55,-77.82,22.88
618,TC198503,Yan,C,1,1985-08-16 12:00:00,1985-08-18 12:00:00,1985-08-13 06:00:00,1985-08-13 06:00:00,1985-08-04 00:00:00,943.45,-49.91,25.33,943.45,-49.91,25.33,952.42,-49.06,41.15,988.18,-28.62,52.0,1011.27,-26.46,7.83
619,TC198504,Angela,C,-1,,,1985-08-21 12:00:00,1985-08-21 12:00:00,1985-08-19 00:00:00,996.74,-98.0,24.12,996.74,-98.0,24.12,,,,,,,1006.67,-94.04,21.38
620,TC198506,Corliss,C,-1,,,1985-09-12 12:00:00,1985-09-12 12:00:00,1985-09-02 12:00:00,896.54,-93.68,26.92,896.54,-93.68,26.92,,,,,,,1004.96,-41.24,10.83
621,TC198507,Derrick,C,2,1985-09-22 00:00:00,1985-09-22 06:00:00,1985-09-17 06:00:00,1985-09-17 06:00:00,1985-09-07 12:00:00,959.18,-48.63,40.06,959.18,-48.63,40.06,1000.65,-28.75,50.75,1001.75,-27.25,50.75,1007.95,-41.12,13.49
622,TC198508,Flavia,C,0,1985-10-10 06:00:00,,1985-10-14 06:00:00,1985-10-04 06:00:00,1985-09-25 12:00:00,939.76,-57.23,41.86,957.21,-56.74,22.72,983.22,-65.78,25.4,,,,1008.43,-26.96,12.05
623,TC198510,Ivanka,C,0,1985-11-30 00:00:00,,1985-11-25 00:00:00,1985-11-25 00:00:00,1985-11-16 00:00:00,962.65,-51.71,41.43,962.65,-51.71,41.43,1000.63,-27.0,36.5,,,,1004.8,-77.61,12.46
